99.9646	38.4645	43.5098	3.83208
48.5907	4.51498	27.1142	3.85892
15.048	22.8084	42.724	3.41182
21.8078	50.4007	39.2049	3.92388
39.8437	87.1656	12.7666	3.42578
41.0782	31.03	37.9495	3.81525
59.5336	44.3551	14.5834	4.33732
15.6212	53.3732	102.858	3.7482
51.2389	2.16056	4.27957	3.12117
79.5492	7.79271	58.3579	3.53778
59.6687	32.4694	1.58092	3.65236
17.4531	110.885	88.5266	3.81789
41.7726	80.4208	26.3648	4.28891
60.9684	39.6735	70.1128	3.2473
19.2759	17.7133	38.7553	4.00187
109.572	69.4784	23.0006	3.78321
53.6408	95.4378	96.3514	3.11123
27.1316	28.5167	31.3524	3.94928
26.2236	58.6819	53.982	3.71914
44.0717	22.6405	41.7981	4.24034
112.633	6.93351	91.3485	3.70336
33.4862	17.0362	50.4483	3.50743
92.1932	53.3739	79.6325	3.43734
23.601	2.83243	59.1087	3.59243
79.5442	107.439	113.753	3.28835
11.5164	17.0265	39.7712	3.68341
100.737	87.0603	10.4972	3.84136
72.0983	64.6536	67.4295	3.97348
101.759	28.2555	71.039	3.73552
64.6573	4.4756	109.99	3.4994
3.25527	45.4325	10.2605	3.68664
19.6019	70.0878	35.5135	3.95932
87.8458	65.7628	47.2063	3.41907
70.3864	2.88248	53.14	3.98008
38.8905	103.687	35.7002	3.19039
104.311	103.131	47.8652	3.55344
65.8583	55.667	110.872	4.21855
105.543	74.0559	11.282	3.70935
25.1808	66.6969	83.8286	4.35101
9.16005	75.6049	49.1545	3.66488
67.7687	53.475	33.4715	3.65109
103.611	77.1749	97.9963	4.078
107.976	64.9784	81.1763	3.61751
106.795	31.2216	92.0114	4.17675
83.5899	105.487	9.44669	3.61466
30.3666	94.7027	29.7939	4.07594
79.8721	63.7376	75.6006	3.81554
36.5047	57.5025	61.9455	3.70212
18.8028	110.312	72.3127	4.2521
40.4958	111.324	3.316	3.46727
86.025	58.6562	19.1894	3.54697
28.8578	45.2558	62.9717	4.29575
103.217	13.0519	22.6279	3.39702
52.9412	43.0091	31.6074	3.84776
14.1676	77.0348	78.381	3.11067
61.747	26.5971	67.3434	3.50698
27.8085	45.0215	4.12105	3.49178
68.7675	98.276	111.143	3.29152
27.2668	102	31.0092	3.82798
